Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2019_Mouse__Chemokine signaling pathway,0.6685357995910658,1.4649034033444688,3.906250e-03,1.000000e+00,7.400000e-01,44/190,12.56%,Gngt1;Cxcl3;Ccr1l1;Cxcr1;Cxcl15;Cxcl9;Ccl22;Ccr7;Ccr4;Ccl5;Xcr1;Ccl17;Ppbp;Cxcl10;Ccr2;Ccr9;Ccl8;Grk1;Itk;Ccr8;Ccr6;Cxcl16;Cxcr3;Cxcl13;Ccl1;Xcl1;Ccl19;Ccl7;Ccl2;Stat1;Ccr3;Ccr1;Ccl11;Ccr5;Rac2;Cxcr4;Hck;Gng2;Pik3r5;Ccl9;Gngt2;Pik3cd;Jak3;Lyn
prerank,KEGG_2019_Mouse__Inflammatory mediator regulation of TRP channels,0.6690890794852001,1.433965186486344,3.937008e-03,1.000000e+00,8.750000e-01,12/126,6.37%,Calm4;Pla2g4f;Pla2g4d;Cyp2c23;Cyp2c65;Trpm8;Ngf;Ntrk1;F2rl1;Pla2g4c;Ptger2;Trpa1
prerank,KEGG_2019_Mouse__Estrogen signaling pathway,0.6599332780911903,1.3897372273738688,1.677149e-02,1.000000e+00,9.700000e-01,7/134,3.62%,Tff1;Calm4;Krt16;Krt26;Krt35;Krt27;Krt42
prerank,KEGG_2019_Mouse__Platelet activation,0.6532754486255445,1.3830405936992105,2.429150e-02,1.000000e+00,9.770000e-01,9/123,5.82%,Gp6;Fga;Pla2g4f;Pla2g4d;Prkg2;Mylk2;Col3a1;Gp1ba;Pla2g4c
prerank,KEGG_2019_Mouse__Systemic lupus erythematosus,0.6451213377364815,1.3792178246324827,1.568627e-02,1.000000e+00,9.810000e-01,61/137,13.13%,Hist1h3h;Hist1h2ah;H2al1b;C6;H2-Eb1;H2-Aa;H2-Ab1;Hist1h2bk;Fcgr4;Hist1h2ab;Hist1h2an;Hist1h3b;Hist1h3c;Hist1h2ap;Hist1h2bh;Hist1h2bm;Hist1h2ai;Hist1h4n;Cd40;Hist1h2ak;Hist1h3f;Hist1h3g;Ifng;Hist1h2ae;H2-DMb2;Hist1h2ao;Hist1h2af;Hist1h3d;Hist1h4b;Hist1h2bj;C3;Cd28;Hist1h2br;Hist1h2ag;Il10;Hist1h2bn;C1qb;H2al1m;Hist1h2ad;C1qa;Hist1h3e;Hist1h3i;Hist1h4a;C1qc;Hist1h4f;Hist1h2bg;Hist1h4m;Hist1h2bb;H2-DMa;H2-DMb1;H2afx;C1ra;Hist1h2bp;Hist1h2bf;Fcgr1;C2;Hist1h2ac;Hist4h4;Hist2h3b;Actn1;Hist1h2bl
prerank,KEGG_2019_Mouse__Cell cycle,0.6502001592389447,1.3613382625087327,4.483431e-02,1.000000e+00,9.950000e-01,50/123,15.85%,Bub1;Ccnb1;Cdc25c;Ttk;Ccne1;Bub1b;Ccna2;Plk1;Ccnb2;Cdk1;Ccna1;Orc1;Cdc6;Chek1;Cdc20;Dbf4;Mcm5;Cdkn2a;Cdc45;E2f1;Mad2l1;Cdkn2c;Wee1;Cdk6;Mcm2;Ccnd1;Mcm6;Skp2;Mcm3;Mcm7;Trp53;Cdc25a;Ccnd2;Rbl1;Cdc7;Pkmyt1;Tgfb1;Myc;E2f2;Cdc25b;Tgfb3;E2f4;Fzr1;Cdkn1a;Cdk4;Ccne2;Mcm4;Espl1;Anapc10;Orc6
prerank,KEGG_2019_Mouse__Natural killer cell mediated cytotoxicity,0.6312161517570735,1.3216708932555878,5.088063e-02,1.000000e+00,9.990000e-01,44/113,14.62%,Klra4;Raet1e;Klra8;Klra7;Klra3;Klrb1c;Ncr1;Klrk1;Klrc2;Fcgr4;Klrd1;Gzmb;Klra1;Ulbp1;Sh2d1b1;Klra9;Klrc1;Prf1;Cd244a;Fasl;Itgal;Ifng;Lck;Cd247;Sh2d1a;H2-K1;Fcer1g;H2-D1;Casp3;Lat;Zap70;Rac2;Tyrobp;Ptpn6;Bid;H2-T23;Pik3cd;Sh3bp2;Hcst;Lcp2;Cd48;Ifngr1;Vav1;Syk
prerank,KEGG_2019_Mouse__Oocyte meiosis,0.624658053464509,1.3167718580277017,4.406130e-02,1.000000e+00,9.990000e-01,15/115,8.24%,Calm4;Mos;Spdye4a;Bub1;Ccnb1;Cdc25c;Ccne1;Plk1;Aurka;Sgo1;Ccnb2;Cdk1;Cdc20;Rps6ka6;Mad2l1
prerank,KEGG_2019_Mouse__Serotonergic synapse,0.6222883540615841,1.3113925840311529,3.740157e-02,1.000000e+00,1.000000e+00,13/131,7.43%,Gngt1;Pla2g4f;Htr3b;Cyp2d9;Pla2g4d;Cyp2c23;Cyp2c65;Htr1d;Pla2g4c;Tph2;Tph1;Slc18a2;Htr1a
prerank,KEGG_2019_Mouse__VEGF signaling pathway,0.6767689329492587,1.2998845677874638,8.695652e-02,1.000000e+00,1.000000e+00,4/58,6.19%,Pla2g4f;Pla2g4d;Pla2g4c;Sh2d2a
prerank,KEGG_2019_Mouse__Alcoholism,0.5813930162771378,1.284534351815916,4.125737e-02,1.000000e+00,1.000000e+00,50/194,13.13%,Gngt1;Calm4;Hist1h3h;Hist1h2ah;H2al1b;Hist1h2bk;Hist1h2ab;Hist1h2an;Hist1h3b;Hist1h3c;Slc18a2;Hist1h2ap;Hist1h2bh;Hist1h2bm;Hist1h2ai;Hist1h4n;Hist1h2ak;Hist1h3f;Hist1h3g;Hist1h2ae;Creb3l3;Hist1h2ao;Hist1h2af;Hist1h3d;Hist1h4b;Hist1h2bj;Hist1h2br;Hist1h2ag;Bdnf;Grin3b;Hist1h2bn;H2al1m;Hist1h2ad;Hist1h3e;Hist1h3i;Hist1h4a;Hist1h4f;Hist1h2bg;Hist1h4m;Hist1h2bb;Pdyn;H2afx;Gng2;Hist1h2bp;Hist1h2bf;Gngt2;Hist1h2ac;Hist4h4;Hist2h3b;Hist1h2bl
prerank,KEGG_2019_Mouse__DNA replication,0.7289978897110909,1.2727925726999907,1.535354e-01,1.000000e+00,1.000000e+00,21/35,17.72%,Mcm5;Pole;Pole2;Rfc5;Pola2;Fen1;Mcm2;Dna2;Mcm6;Pold1;Mcm3;Mcm7;Rfc4;Rnaseh2a;Rfc3;Pola1;Lig1;Mcm4;Pold4;Rpa3;Rpa2
prerank,KEGG_2019_Mouse__Glyoxylate and dicarboxylate metabolism,0.769097794354995,1.2632479981015614,1.735537e-01,1.000000e+00,1.000000e+00,2/29,2.71%,Hao1;Agxt
prerank,KEGG_2019_Mouse__Steroid biosynthesis,-0.7944311017475356,-1.2610587561223023,2.226415e-01,1.000000e+00,1.000000e+00,1/19,3.26%,Cyp27b1
prerank,KEGG_2019_Mouse__Progesterone-mediated oocyte maturation,0.6194287174335842,1.2585303894283575,8.782435e-02,1.000000e+00,1.000000e+00,14/90,8.24%,Mos;Spdye4a;Bub1;Ccnb1;Cdc25c;Ccna2;Plk1;Aurka;Ccnb2;Cdk1;Ccna1;Kif22;Rps6ka6;Mad2l1
prerank,KEGG_2019_Mouse__Ribosome,0.5976578850774772,1.2508511229524903,8.737864e-02,1.000000e+00,1.000000e+00,92/129,26.99%,Rplp0;Rpl32;Rpl10a;Rpl39l;Rpl18;Rps11;Rpsa;Rpl13;Rpl18a;Rps5;Rps9;Fau;Rpl19;Rps4x;Rpl29;Rps19;Rpl11;Rps20;Rps12;Rps7;Rps27rt;Rpl27a;Rpl34;Rpl12;Rps24;Rpl39;Rpl22;Rps18;Uba52;Rps3;Rps27a;Rps10;Rps3a1;Rpl27;Rps15a;Rpl8;Rps16;Rps29;Rps13;Rpl3l;Mrpl34;Rpl35a;Rpl35;Rpl23;Rpl37a;Rpl15;Rps14;Rpl28;Rpl37;Rpl17;Rps28;Rps8;Rps26;Rpl7a;Rpl6;Rpl36al;Rpl24;Rpl26;Rps23;Rplp1;Rps2;Rpl31;Rpl36;Rpl9;Rpl30;Mrpl30;Rpl4;Rps27;Mrpl21;Rpl7;Rplp2;Rpl13a;Rpl21;Mrpl19;Rpl14;Rpl23a;Mrps17;Rpl3;Rps21;Rpl5;Rps25;Rpl38;Rpl10;Mrpl32;Mrpl10;Mrpl4;Rps15;Mrpl12;Mrpl1;Mrps5;Mrpl35;Rpl41
prerank,KEGG_2019_Mouse__Maturity onset diabetes of the young,-0.7439296759917267,-1.2499689889289043,2.007874e-01,1.000000e+00,1.000000e+00,5/27,7.55%,Onecut1;Neurog3;Slc2a2;Ins2;Hnf1b
prerank,KEGG_2019_Mouse__Tyrosine metabolism,-0.7001645737909175,-1.2476860252996667,1.897959e-01,1.000000e+00,1.000000e+00,8/39,6.38%,Tyr;Aldh3b3;Dbh;Tpo;4930438A08Rik;Dct;Aldh1a3;Tyrp1
prerank,KEGG_2019_Mouse__Phenylalanine metabolism,-0.7569930439151611,-1.2416353092648071,2.439024e-01,1.000000e+00,1.000000e+00,4/22,5.64%,Aldh3b3;Glyat;4930438A08Rik;Aldh1a3
prerank,KEGG_2019_Mouse__Nicotine addiction,-0.6886113250290536,-1.232864726029589,1.814596e-01,1.000000e+00,1.000000e+00,27/40,20.52%,Gabrr3;Gabrp;Gabra6;Gabrq;Chrna4;Gabra5;Gabrr2;Gria4;Grin2a;Grin1;Gabrd;Gria3;Gabrb2;Gabre;Gabra3;Gria1;Gabra1;Grin2d;Slc17a7;Slc17a8;Grin2b;Gabrg3;Gabrg1;Gabra4;Chrnb2;Gabrg2;Cacna1b
prerank,KEGG_2019_Mouse__Necroptosis,0.5617978955090125,1.2316145795901599,7.303371e-02,1.000000e+00,1.000000e+00,34/175,12.56%,Pla2g4f;Hist1h2ah;Pla2g4d;H2al1b;Zbp1;Pla2g4c;Stat4;Mlkl;Hist1h2ab;Hist1h2an;Hist1h2ap;Fasl;Hist1h2ai;Slc25a31;Hist1h2ak;Ifng;Hist1h2ae;Hist1h2ao;Hist1h2af;Cybb;Casp1;Hist1h2ag;Stat1;H2al1m;Ripk3;Hist1h2ad;Capn1;Bid;H2afx;Birc3;Il1b;Pycard;Jak3;Hist1h2ac
prerank,KEGG_2019_Mouse__Primary bile acid biosynthesis,0.8143680096361846,1.2308688364238816,2.578616e-01,1.000000e+00,1.000000e+00,1/16,0.41%,Cyp8b1
prerank,KEGG_2019_Mouse__Cytokine-cytokine receptor interaction,0.5359428104266871,1.2242267427373978,5.175601e-02,1.000000e+00,1.000000e+00,79/286,10.88%,Cxcl3;Prl;Ccr1l1;Cxcr1;Il17f;Il31;Gdf2;Cxcl15;Ifnl2;Inhbe;Bmp10;Il19;Cxcl9;Il12b;Ccl22;Tnfsf15;Tnfrsf9;Gdf3;Il21;Ccr7;Ngf;Tnfsf4;Ccr4;Ccl5;Xcr1;Ccl17;Ppbp;Gh;Tnfrsf4;Cxcl10;Cd70;Tnfrsf18;Il1rn;Lta;Il2rb;Il27;Cd4;Il2rg;Il2ra;Il23a;Il1r2;Fasl;Ccr2;Il12rb1;Ccr9;Cd40;Il18r1;Ifng;Il23r;Ccl8;Ccr8;Ccr6;Cxcl16;Il7r;Cxcr3;Cxcl13;Ccl1;Xcl1;Ccl19;Tnfsf11;Il1rl1;Ccl7;Ccl2;Csf2rb2;Il10;Il9r;Tnfrsf12a;Tnfrsf8;Ltb;Epor;Ccr3;Ccr1;Ccl11;Csf2rb;Ccr5;Cxcr4;Bmp8b;Il3ra;Eda2r
prerank,KEGG_2019_Mouse__Phototransduction,0.7349270311277583,1.2227668349960295,2.160494e-01,1.000000e+00,1.000000e+00,2/27,0.09%,Gngt1;Calm4
prerank,KEGG_2019_Mouse__Renin-angiotensin system,0.7133381083578583,1.2225020766884196,2.004219e-01,1.000000e+00,1.000000e+00,9/34,5.75%,Mcpt4;Klk1b9;Klk1b11;Klk1b8;Klk1b26;Cma1;Cpa3;Mme;Klk1
prerank,KEGG_2019_Mouse__Complement and coagulation cascades,-0.5985599080387017,-1.2168168096574101,1.503906e-01,1.000000e+00,1.000000e+00,14/88,7.47%,Serpina1a;F12;Serpina1c;Cpb2;Zp3r;Serpina1d;Vsig4;Bdkrb2;Cd55b;Proc;Itgb2l;Serpinb2;Mbl2;F5
prerank,KEGG_2019_Mouse__Endocrine and other factor-regulated calcium reabsorption,0.6404693412330883,1.2153696270862526,1.886792e-01,1.000000e+00,1.000000e+00,6/55,5.75%,Klk1b9;Klk1b11;Klk1b8;Klk1b26;Vdr;Klk1
prerank,KEGG_2019_Mouse__Lysosome,-0.5722660999167803,-1.2109254340451936,1.280000e-01,1.000000e+00,1.000000e+00,4/124,5.18%,Psapl1;Lamp3;Dnase2b;Ctsg
prerank,KEGG_2019_Mouse__One carbon pool by folate,0.7591823457452387,1.2048642756952674,2.794118e-01,1.000000e+00,1.000000e+00,5/19,12.33%,Ftcd;Shmt1;Tyms;Mthfd1l;Dhfr
prerank,KEGG_2019_Mouse__Sphingolipid metabolism,0.6482234068615891,1.1971944156416001,2.024048e-01,1.000000e+00,1.000000e+00,2/48,2.84%,Acer1;9130409I23Rik
prerank,KEGG_2019_Mouse__Nitrogen metabolism,-0.759983578904833,-1.1953073161901244,3.182674e-01,1.000000e+00,1.000000e+00,7/17,14.17%,Cps1;Car12;Car3;Car1;Car14;Car2;Car7
prerank,KEGG_2019_Mouse__Fanconi anemia pathway,0.648214618907855,1.1930098955374908,2.015504e-01,1.000000e+00,1.000000e+00,10/51,9.04%,Eme1;Brip1;Rmi2;Ube2t;Fanci;Rad51;Brca1;Fancd2;Fanca;Cenps
prerank,KEGG_2019_Mouse__Intestinal immune network for IgA production,0.680504456368675,1.1925646967859906,2.290389e-01,1.000000e+00,1.000000e+00,24/41,15.54%,Aicda;H2-Eb1;H2-Aa;H2-Ab1;Icos;Ccr9;Cd40;H2-DMb2;Itga4;Itgb7;Cd28;Il10;Cxcr4;H2-DMa;H2-DMb1;Map3k14;Tgfb1;Tnfrsf13b;Cd40lg;Cd80;Cd86;Pigr;H2-Oa;H2-Ob
prerank,KEGG_2019_Mouse__GnRH signaling pathway,0.5879992424678157,1.1896378138620716,1.408451e-01,1.000000e+00,1.000000e+00,4/90,3.49%,Calm4;Pla2g4f;Pla2g4d;Cga
prerank,KEGG_2019_Mouse__Vitamin digestion and absorption,-0.716043644409959,-1.1803787896995508,3.030888e-01,1.000000e+00,1.000000e+00,2/23,4.59%,Apoa4;Pnlip
prerank,KEGG_2019_Mouse__Kaposi sarcoma-associated herpesvirus infection,0.5272026341584147,1.1777367872044853,1.087379e-01,1.000000e+00,1.000000e+00,59/205,16.75%,Gngt1;Calm4;Cxcl3;Ccr1l1;Ccr4;H2-M2;H2-M5;H2-Q7;Ccr8;E2f1;Ikbke;C3;Irf7;H2-T22;H2-K1;Stat1;H2-Q4;Gm11127;H2-D1;Casp3;Cdk6;Ccr3;Ccr1;H2-Q6;Ccr5;Ccnd1;Hck;Bak1;Bid;H2-T23;Trp53;Gng2;Pik3r5;Gngt2;Mapk11;Pik3cd;Lyn;H2-M3;Casp8;Ifngr1;Myc;Gnb4;Nfatc4;E2f2;Cd86;Gng3;Syk;Cdkn1a;Cdk4;Nfatc2;Stat2;Nfkbia;Nfkb1;Traf2;E2f3;Akt1;H2-Q10;Tyk2;Nras
prerank,KEGG_2019_Mouse__Homologous recombination,0.6699488300045163,1.173544326902146,2.479508e-01,1.000000e+00,1.000000e+00,20/41,19.19%,Eme1;Brip1;Rad51;Brca1;Bard1;Rad54l;Rbbp8;Rad51b;Pold1;Palb2;Topbp1;Rad51c;Pold4;Blm;Rpa3;Top3a;Rpa2;Mre11a;Rad50;Rad54b
prerank,KEGG_2019_Mouse__Pyrimidine metabolism,0.6224936264033368,1.1704671219942369,2.181425e-01,1.000000e+00,1.000000e+00,19/57,15.66%,4933425L06Rik;Tk1;Rrm2;Uck2;Nme4;Tyms;Cda;Dck;Upp1;Enpp3;Dctd;Dctpp1;Cad;Rrm1;Entpd1;Uprt;Umps;Dut;Ctps
prerank,KEGG_2019_Mouse__Salivary secretion,0.5792123936409587,1.1694338158398578,1.857143e-01,1.000000e+00,1.000000e+00,7/78,7.14%,Calm4;Best2;Dmbt1;Prkg2;Aqp5;Kcnn4;Atp1b4
prerank,KEGG_2019_Mouse__Butanoate metabolism,-0.705291010440809,-1.1678160987908812,3.238095e-01,1.000000e+00,1.000000e+00,13/27,24.16%,Acsm4;Acsm3;Acsm5;Ehhadh;Abat;Bdh1;Acat1;L2hgdh;Gad1;Echs1;Aldh5a1;Bdh2;Hadh
prerank,KEGG_2019_Mouse__Toxoplasmosis,0.5570939674851643,1.1615473431427297,1.854043e-01,1.000000e+00,1.000000e+00,53/107,19.76%,Il12b;H2-Eb1;Ciita;H2-Aa;H2-Ab1;Tlr11;Cd40;Socs1;Ifng;Lamb1;H2-DMb2;Irgm1;Igtp;Stat1;Il10;Casp3;Ccr5;H2-DMa;H2-DMb1;Birc3;Pik3r5;Il10ra;Mapk11;Casp8;Tgfb1;Cd40lg;Myd88;Ifngr1;Nos2;Tlr4;Tgfb3;Map2k3;H2-Oa;H2-Ob;Nfkbia;Ifngr2;Ly96;Nfkb1;Hspa1b;Akt1;Tyk2;Irak4;Lamb3;Itga6;Itgb1;Pik3cg;Ikbkb;Tlr2;Hspa8;Lamc1;Gnai2;Hspa1l;Mapk14
prerank,KEGG_2019_Mouse__Long-term depression,0.6157824554219763,1.1561439937253,2.307692e-01,1.000000e+00,1.000000e+00,4/60,5.82%,Pla2g4f;Pla2g4d;Prkg2;Pla2g4c
prerank,KEGG_2019_Mouse__Legionellosis,0.6093407712572213,1.154246656356534,2.485089e-01,1.000000e+00,1.000000e+00,21/57,16.66%,Cxcl3;Il12b;Naip1;C3;Nfkb2;Casp1;Casp3;Tlr5;Il1b;Pycard;Casp8;Nlrc4;Myd88;Apaf1;Tlr4;Nfkbia;Naip2;Nfkb1;Itgam;Hspa1b;Cd14
prerank,KEGG_2019_Mouse__Linoleic acid metabolism,0.631293876624047,1.1456754987896267,2.765531e-01,1.000000e+00,1.000000e+00,5/48,3.64%,Pla2g4f;Pla2g4d;Cyp2c23;Pla2g2f;Cyp2c65
prerank,KEGG_2019_Mouse__Osteoclast differentiation,0.5410699939092758,1.1455532103945305,1.952191e-01,1.000000e+00,1.000000e+00,55/123,17.43%,Fosl1;Sirpb1a;Sirpb1c;Acp5;Fcgr4;Calcr;Socs1;Ifng;Sirpb1b;Gm15448;Lck;Pparg;Nfkb2;Tnfsf11;Stat1;Pira2;Tyrobp;Pirb;Ncf4;Relb;Lilrb4a;Csf1r;Map3k14;Il1b;Spi1;Itgb3;Fcgr1;Mapk11;Pik3cd;Cyba;Fcgr2b;Tgfb1;Lcp2;Trem2;Fcgr3;Fhl2;Ifngr1;Socs3;Syk;Nfatc2;Stat2;Nfkbia;Ifngr2;Lilra5;Gm14548;Nfkb1;Tnfrsf11a;Traf2;Akt1;Tyk2;Tgfbr1;Ncf2;Ncf1;Tec;Plcg2
prerank,KEGG_2019_Mouse__Glycosaminoglycan biosynthesis,-0.5985569819387911,-1.1286649641869506,2.563107e-01,1.000000e+00,1.000000e+00,16/53,23.17%,Chst4;Chst13;Hs3st3a1;Hs3st5;Hs6st2;Ndst4;Hs3st1;Hs3st3b1;Chst1;Chsy3;Extl1;Csgalnact1;St3gal3;Chst12;Extl2;Xylt1
prerank,KEGG_2019_Mouse__Mucin type O-glycan biosynthesis,0.6720337782775228,1.1257311801243968,3.375262e-01,1.000000e+00,1.000000e+00,1/28,0.97%,Gcnt3
prerank,KEGG_2019_Mouse__Cellular senescence,0.5107095748506555,1.12505847689736,2.003854e-01,1.000000e+00,1.000000e+00,58/174,16.75%,Gata4;Calm4;Ccnb1;Ccne1;Ccna2;Foxm1;Ccnb2;H2-M2;Cdk1;Ccna1;H2-M5;Chek1;Mybl2;Cdkn2a;Slc25a31;H2-Q7;E2f1;Hipk4;H2-T22;H2-K1;Eif4ebp1;H2-Q4;Gm11127;H2-D1;Cdk6;H2-Q6;Capn1;Ccnd1;H2-T23;Trp53;Cdc25a;Ccnd2;Rbl1;Mapk11;Pik3cd;H2-M3;Lin9;Tgfb1;Myc;Nfatc4;E2f2;Tgfb3;Rras2;E2f4;Map2k3;Cdkn1a;Cdk4;Ccne2;Nfatc2;Rassf5;Rad9a;Nfkb1;Ets1;E2f3;Akt1;H2-Q10;Tgfbr1;Nras
prerank,KEGG_2019_Mouse__Parkinson disease,-0.5288335065217142,-1.1233778658546973,2.106383e-01,1.000000e+00,1.000000e+00,85/127,32.65%,Cox8c;Cox8b;Cox6b2;Snca;Cox7a1;Th;Slc18a1;Gnai1;Cox7b2;Gpr37;Cyct;Adcy5;Prkn;Cox6a2;Gnal;Drd1;Pink1;Drd2;Lrrk2;Ndufa11;Ndufv3;Slc25a4;Cox6a1;Cox8a;Cox6c;Ndufa5;Ndufs5;Ndufa1;Uba1y;Uqcr10;Slc6a3;Ndufb2;Ndufa4;Sdha;Ndufb11;Uqcr11;Ndufb6;Ndufc1;Ndufb9;Atp5g1;Ndufv2;Ndufs1;Casp9;Sdhc;Ndufs6;Ndufs3;Cox7a2;Ndufc2;Ndufa12;Ndufb7;Ndufb4;Cyc1;Ndufv1;Ndufb10;Ndufa7;Atp5g3;Uqcrc1;Cox4i1;Ppif;Ndufa2;Cox7c;Vdac1;Uqcrc2;Atp5a1;Cox5b;Ndufb3;Ndufs7;Atp5b;Uqcrb;Ndufa13;Cox7b;Ndufa6;Park7;Atp5o;Ndufa3;Prkacb;Ndufab1;Uqcrq;Ndufa10;Atp5j;Ndufs2;Ndufa9;Cycs;Uqcrh;Atp5h
prerank,KEGG_2019_Mouse__Antigen processing and presentation,0.5637809698135955,1.1146451907302004,2.479839e-01,1.000000e+00,1.000000e+00,35/80,13.33%,Klrc3;H2-Eb1;Ciita;H2-Aa;H2-Ab1;Cd74;Klrc2;Klrd1;H2-M2;Cd4;Klrc1;H2-M5;Ifng;H2-Q7;H2-DMb2;Tap1;H2-T22;H2-K1;Cd8b1;H2-Q4;Gm11127;Cd8a;Ifi30;B2m;H2-D1;Ctss;H2-Q6;H2-DMa;H2-DMb1;H2-T23;Tapbp;H2-M3;Psme2;Psme1;Lgmn
prerank,KEGG_2019_Mouse__Fatty acid elongation,-0.6545897421203907,-1.1124295027074298,3.417476e-01,1.000000e+00,1.000000e+00,19/29,29.42%,Them5;Acot3;Acot1;Acaa2;Elovl7;Acot2;Acot4;Hadhb;Echs1;Elovl5;Hadh;Hacd3;Acot5;Tecr;Acot7;Mecr;Hadha;Elovl6;Elovl2
prerank,KEGG_2019_Mouse__Ovarian steroidogenesis,0.590201874862609,1.1044647027752625,2.955854e-01,1.000000e+00,1.000000e+00,4/57,3.49%,Pla2g4f;Cyp19a1;Pla2g4d;Cga
prerank,KEGG_2019_Mouse__Leishmaniasis,0.5719829532608169,1.1036336461962961,2.914172e-01,1.000000e+00,1.000000e+00,37/65,16.87%,Il12b;H2-Eb1;H2-Aa;H2-Ab1;Fcgr4;Ifng;H2-DMb2;Itga4;Cybb;C3;Stat1;Il10;Marcksl1;Ncf4;H2-DMa;Ptpn6;H2-DMb1;Il1b;Fcgr1;Mapk11;Cyba;Tgfb1;Fcgr3;Myd88;Ifngr1;Nos2;Tlr4;Tgfb3;H2-Oa;H2-Ob;Nfkbia;Ifngr2;Nfkb1;Itgam;Irak4;Ncf2;Ncf1
prerank,KEGG_2019_Mouse__Nicotinate and nicotinamide metabolism,0.6296973743711206,1.09832821924782,3.305785e-01,1.000000e+00,1.000000e+00,7/35,12.25%,4933425L06Rik;Art2b;Nnmt;Aox4;Bst1;Aspdh;Enpp3
prerank,KEGG_2019_Mouse__Propanoate metabolism,-0.6443553266538349,-1.0982008210681282,3.580952e-01,1.000000e+00,1.000000e+00,21/30,24.73%,Ldhc;Acss3;Aldh6a1;Ehhadh;Acacb;Mcee;Ldhb;Abat;Pccb;Sucla2;Acat1;Pcca;Bckdhb;Echs1;Acss2;Mlycd;Echdc1;Hibch;Acaca;Suclg1;Acadm
prerank,KEGG_2019_Mouse__Peroxisome,0.5437543282528744,1.0954356855405847,2.815534e-01,1.000000e+00,1.000000e+00,2/84,2.71%,Hao1;Agxt
prerank,KEGG_2019_Mouse__Biosynthesis of unsaturated fatty acids,-0.6241181534430998,-1.09028007793842,3.657143e-01,1.000000e+00,1.000000e+00,19/32,29.42%,Acot3;Acaa1b;Scd3;Acot1;Scd1;Elovl7;Acot2;Scd2;Acot4;Acaa1a;Elovl5;Acox1;Hacd3;Acot5;Tecr;Scp2;Acot7;Elovl6;Elovl2
prerank,KEGG_2019_Mouse__Human T-cell leukemia virus 1 infection,0.4859155020272958,1.0892767577903453,2.366864e-01,1.000000e+00,1.000000e+00,79/235,16.75%,Mmp7;Fosl1;H2-Eb1;Ccne1;Bub1b;H2-Aa;Ccna2;H2-Ab1;Lta;Ccnb2;Il2rb;H2-M2;Cd4;Ccna1;H2-M5;Il2rg;Il2ra;Chek1;Cdc20;Il1r2;Cdkn2a;Slc25a31;Cd40;Itgal;H2-Q7;Creb3l3;H2-DMb2;Cd3d;E2f1;Lck;Cd3g;Mad2l1;Cd3e;Nfkb2;H2-T22;H2-K1;H2-Q4;Gm11127;Cdkn2c;B2m;H2-D1;H2-Q6;Ccnd1;H2-DMa;H2-DMb1;Relb;H2-T23;Map3k14;Trp53;Spi1;Ccnd2;Pik3cd;Jak3;H2-M3;Tgfb1;Myc;Adcy7;Nfatc4;E2f2;Tgfb3;Cdkn1a;Cdk4;Ccne2;Nfatc2;Calr;H2-Oa;H2-Ob;Espl1;Nfkbia;Anapc10;Kat2a;Nfkb1;Srf;Ets1;E2f3;Akt1;H2-Q10;Tgfbr1;Nras
