Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2019_Mouse__N-Glycan biosynthesis,0.5915123808497176,1.0892730735387253,3.150407e-01,1.000000e+00,1.000000e+00,1/50,3.41%,Mgat4d
prerank,KEGG_2019_Mouse__Glutamatergic synapse,0.5183837517375645,1.0840963665997372,2.827715e-01,1.000000e+00,1.000000e+00,3/113,2.06%,Gngt1;Pla2g4f;Pla2g4d
prerank,KEGG_2019_Mouse__Starch and sucrose metabolism,0.6452866795490885,1.0830670461311194,3.457557e-01,1.000000e+00,1.000000e+00,3/33,6.45%,Sis;G6pc;Treh
prerank,KEGG_2019_Mouse__Wnt signaling pathway,0.4989657180390737,1.0828546549662694,2.684426e-01,1.000000e+00,1.000000e+00,5/158,3.76%,Rspo4;Mmp7;Cer1;Wnt1;Fosl1
prerank,KEGG_2019_Mouse__Spliceosome,0.5059155431194986,1.0824507838096875,2.701613e-01,1.000000e+00,1.000000e+00,80/130,27.83%,Gm8994;Lsm2;Magohb;Ppil1;Ppih;Snrpf;Snrpb2;Hspa1b;Txnl4a;Snrpa1;Sf3a2;Hnrnpa1;Alyref;Snrpc;Snrpg;Lsm3;Prpf3;Prpf38b;Sf3b3;Rbm17;Dhx38;Ncbp1;Hspa8;Sf3a3;Tcerg1;Snrpa;Snrpe;Usp39;Srsf4;Snrnp40;Hspa1l;Sart1;Isy1;Prpf38a;Prpf4;Hnrnpc;Rbm8a;Ccdc12;Rbmxl1;Magoh;Ncbp2;Hnrnpu;Rbm25;Prpf31;Lsm8;Lsm5;Dhx8;Sf3b4;Hnrnpm;Srsf9;Cdc5l;Snrpd1;Snrpb;Phf5a;Ddx46;U2af2;Lsm7;Srsf7;Srsf10;Acin1;Cdc40;Srsf6;Sf3a1;Sf3b6;Sf3b1;Thoc3;Ppie;Eif4a3;Pcbp1;Cherp;Bud31;Snrpd3;Dhx15;Tra2b;Snrpd2;Lsm4;Snrnp200;Hnrnpa3;Plrg1;Prpf18
prerank,"KEGG_2019_Mouse__Valine, leucine and isoleucine degradation",-0.5738664611205522,-1.0770002846118405,3.616162e-01,1.000000e+00,1.000000e+00,34/54,28.91%,Agxt2;4930438A08Rik;Acaa1b;Acad8;Aldh6a1;Ehhadh;Aldh2;Aox1;Acaa2;Mcee;Abat;Pccb;Acat1;Mccc1;Pcca;Bckdhb;Hadhb;Acaa1a;Aldh7a1;Mccc2;Ivd;Echs1;Hibadh;Auh;Hadh;Hibch;Acadm;Acadsb;Hsd17b10;Aldh3a2;Aox2;Aldh9a1;Hadha;Acsf3
prerank,KEGG_2019_Mouse__Ras signaling pathway,0.4762305258706703,1.0753522350846654,2.604167e-01,1.000000e+00,1.000000e+00,14/230,7.71%,Gngt1;Calm4;Pla2g4f;Fgf6;Pla2g4d;Pla2g2f;Ngf;Ntrk1;Pla2g4c;Pla2g2e;Fasl;Flt3;Efna4;Met
prerank,KEGG_2019_Mouse__Phospholipase D signaling pathway,0.4992506566255218,1.073546019061079,2.794411e-01,1.000000e+00,1.000000e+00,18/148,12.64%,Pla2g4f;Cxcr1;Pla2g4d;Avp;Pla2g4c;F2r;Avpr1a;Lpar2;Ms4a2;Fcer1a;Agtr1a;Fcer1g;Sphk1;Pdgfra;Grm6;Pik3r5;Pik3cd;Lpar5
prerank,KEGG_2019_Mouse__Central carbon metabolism in cancer,0.5562946429406308,1.068913904601192,3.360000e-01,1.000000e+00,1.000000e+00,17/64,17.25%,G6pd2;Ntrk1;Flt3;Met;Pdgfra;Slc1a5;Trp53;Gls2;Pik3cd;Gck;Hk3;Myc;Kit;Akt1;Nras;Fgfr1;Erbb2
prerank,KEGG_2019_Mouse__TGF-beta signaling pathway,-0.5322216069737215,-1.0674678186545914,3.561077e-01,1.000000e+00,1.000000e+00,14/90,11.93%,Gdf6;Hamp2;Hamp;Bmp8a;Gdf7;Tnf;Pitx2;Bmp6;Bmp4;Amhr2;Ppp2cb;Bmp7;Gdf5;Smad6
prerank,KEGG_2019_Mouse__Metabolism of xenobiotics by cytochrome P450,-0.554962113050597,-1.0670548392832075,3.538767e-01,1.000000e+00,1.000000e+00,15/66,11.80%,Aldh3b3;Gsta1;Cyp1a1;Ugt1a1;Cyp2e1;Aldh1a3;Gstm6;Gsta3;Gstt3;Gstm2;Ugt1a6b;Cyp2f2;Gstp2;Gstt1;Ephx1
prerank,KEGG_2019_Mouse__Cysteine and methionine metabolism,-0.5803620472964033,-1.0666634303637896,3.634615e-01,1.000000e+00,1.000000e+00,21/49,25.00%,Agxt2;4930438A08Rik;Ldhc;Bhmt2;Bhmt;Mat1a;Amd1;Tat;Ahcyl2;Kyat1;Ldhb;Amd2;Cdo1;Cbs;Mdh1;Got1;Sdsl;Sds;Mpst;Gss;Gclc
prerank,KEGG_2019_Mouse__Arachidonic acid metabolism,0.5252357962135245,1.0613990655773484,3.210634e-01,1.000000e+00,1.000000e+00,8/86,6.76%,Pla2g4f;Pla2g4d;Cyp2c23;Pla2g2f;Cyp2c65;Cyp4f18;Pla2g4c;Pla2g2e
prerank,KEGG_2019_Mouse__Malaria,0.5871456326896116,1.0607666781219767,3.709677e-01,1.000000e+00,1.000000e+00,25/47,14.64%,Klra4;Hbb-bs;Hbb-bt;Hba-a2;Hba-a1;Sdc1;Gypa;Cd40;Itgal;Ifng;Met;Ccl2;Il10;Thbs4;Gypc;Cd36;Il1b;Tlr9;Tgfb1;Cd40lg;Myd88;Tlr4;Ccl12;Thbs1;Tgfb3
prerank,KEGG_2019_Mouse__Th17 cell differentiation,0.5114725629434573,1.058269657225785,3.152610e-01,1.000000e+00,1.000000e+00,48/101,16.70%,Il17f;Il21;Foxp3;H2-Eb1;H2-Aa;H2-Ab1;Il2rb;Cd4;Il2rg;Il2ra;Il23a;Il12rb1;Tbx21;Ifng;Il23r;H2-DMb2;Cd3d;Lck;Cd247;Cd3g;Cd3e;Stat1;Nfkbie;Ahr;Lat;Zap70;H2-DMa;H2-DMb1;Il27ra;Il1b;Mapk11;Jak3;Tgfb1;Runx1;Ifngr1;Il4ra;Irf4;Nfatc2;H2-Oa;H2-Ob;Hsp90ab1;Nfkbia;Ifngr2;Rara;Nfkb1;Il6ra;Tyk2;Tgfbr1
prerank,KEGG_2019_Mouse__Taste transduction,0.5285612720842543,1.0582471652726435,3.444227e-01,1.000000e+00,1.000000e+00,7/87,5.45%,Htr3b;Scnn1g;Tas2r116;Tas2r113;Tas2r131;Htr1d;Tas2r135
prerank,KEGG_2019_Mouse__T cell receptor signaling pathway,0.5090391673291269,1.0568426056460853,3.379722e-01,1.000000e+00,1.000000e+00,47/101,19.96%,Ctla4;Icos;Cd4;Card11;Ifng;Itk;Cd3d;Lck;Cd247;Grap2;Cd3g;Cd3e;Cd28;Il10;Cd8b1;Nfkbie;Cd8a;Lat;Zap70;Ptpn6;Map3k14;Ptprc;Mapk11;Pik3cd;Lcp2;Cd40lg;Vav1;Pdcd1;Malt1;Cdk4;Nfatc2;Rasgrp1;Pak3;Nfkbia;Map3k8;Nfkb1;Akt1;Cblb;Nras;Tec;Ikbkb;Vav2;Nfatc1;Grb2;Bcl10;Mapk14;Fyn
prerank,KEGG_2019_Mouse__Insulin secretion,-0.5200050201161215,-1.0543295624374138,3.367347e-01,1.000000e+00,1.000000e+00,43/86,26.18%,Gcg;Kcnmb2;Slc2a2;Kcnmb3;Ins2;Cckar;Abcc8;Chrm3;Adcy1;Atp1a4;Creb3l4;Ryr2;Rapgef4;Camk2a;Kcnj11;Creb3l1;Atp1b1;Adcy5;Prkcg;Kcnn1;Adcy8;Camk2b;Cacna1d;Kcnmb1;Plcb4;Adcy2;Kcnma1;Adcy3;Camk2g;Kcnn3;Snap25;Atp1a3;Itpr3;Pclo;Atp1a1;Rab3a;Prkca;Creb5;Kcnmb4;Adcyap1r1;Atp1a2;Vamp2;Plcb1
prerank,KEGG_2019_Mouse__Huntington disease,-0.47719224967877616,-1.0534853668326316,3.066955e-01,1.000000e+00,1.000000e+00,100/183,31.28%,Cox8c;Ucp1;Cox8b;Cox6b2;Cox7a1;Creb3l4;Dnah14;Grin1;Creb3l1;Dnaic2;Cox7b2;Dnali1;Cyct;Cox6a2;Dnaic1;Dnah1;Dnah9;Grin2b;Dnah3;Ppargc1a;Dnah7a;Plcb4;Ndufa11;Dnal1;Dnah5;Ndufv3;Ap2a1;Slc25a4;Ift57;Dnah12;Dnah7b;Cox6a1;Cox8a;Cox6c;Ndufa5;Dnah11;Ndufs5;Ndufa1;Grm5;Uqcr10;Ndufb2;Sod1;Itpr1;Dnah2;Ndufa4;Hap1;Sdha;Ndufb11;Uqcr11;Ndufb6;Ndufc1;Ndufb9;Dnah10;Atp5g1;Creb5;Dnal4;Ndufv2;Ndufs1;Casp9;Plcb1;Sdhc;Ndufs6;Ndufs3;Cox7a2;Ndufc2;Ndufa12;Ndufb7;Ndufb4;Cyc1;Polr2l;Ndufv1;Ndufb10;Ndufa7;Atp5g3;Uqcrc1;Cox4i1;Ppif;Ndufa2;Cox7c;Vdac1;Uqcrc2;Atp5a1;Sod2;Cox5b;Ndufb3;Ndufs7;Dctn2;Atp5b;Uqcrb;Ndufa13;Cox7b;Dnah6;Ndufa6;Atp5o;Ndufa3;Cltb;Ndufab1;Uqcrq;Ndufa10;Atp5j
prerank,KEGG_2019_Mouse__NF-kappa B signaling pathway,0.5128311853969896,1.0501096677472919,3.657025e-01,1.000000e+00,1.000000e+00,44/97,18.74%,Lta;Bcl2a1d;Card11;Cd40;Lck;Traf1;Nfkb2;Ccl19;Tnfsf11;Ltb;Lat;Zap70;Pidd1;Bcl2a1c;Relb;Map3k14;Birc3;Il1b;Bcl2a1a;Bcl2a1b;Lyn;Cd40lg;Myd88;Tlr4;Syk;Malt1;Parp1;Nfkbia;Ripk1;Ly96;Nfkb1;Tnfrsf11a;Traf2;Cd14;Irak4;Ddx58;Ube2i;Tradd;Plcg2;Trim25;Ikbkb;Traf3;Ltbr;Blnk
prerank,KEGG_2019_Mouse__Human cytomegalovirus infection,0.46280719010934734,1.0437148693072946,3.238095e-01,1.000000e+00,1.000000e+00,69/245,16.58%,Gngt1;Calm4;Ccr1l1;Ccl5;Ptger2;H2-M2;H2-M5;Fasl;Cdkn2a;H2-Q7;Creb3l3;E2f1;Tap1;H2-T22;Ccl2;H2-K1;Eif4ebp1;Ptger4;H2-Q4;Gm11127;B2m;H2-D1;Casp3;Cdk6;Ccr3;Ccr1;H2-Q6;Pdgfra;Ccr5;Rac2;Cxcr4;Ccnd1;Cgas;Bak1;Bid;H2-T23;Il1b;Trp53;Gng2;Itgb3;Il10ra;Tapbp;Gngt2;Mapk11;Pik3cd;Tmem173;H2-M3;Casp8;Myc;Gnb4;Adcy7;Nfatc4;E2f2;Ccl12;Gng3;Cdkn1a;Cdk4;Nfatc2;Calr;Akap13;Nfkbia;Ripk1;Tap2;Nfkb1;Traf2;E2f3;Akt1;Il6ra;H2-Q10
prerank,KEGG_2019_Mouse__Mismatch repair,0.6539349509062511,1.0428559263508912,4.969697e-01,1.000000e+00,1.000000e+00,14/22,22.72%,Exo1;Rfc5;Pold1;Rfc4;Rfc3;Lig1;Msh6;Pold4;Rpa3;Rpa2;Msh2;Pold2;Pcna;Rfc2
prerank,KEGG_2019_Mouse__Toll-like receptor signaling pathway,0.5042667062510625,1.0427311624170144,3.543307e-01,1.000000e+00,1.000000e+00,32/98,16.70%,Cxcl9;Il12b;Ccl5;Cxcl10;Spp1;Cd40;Ikbke;Tlr8;Irf7;Stat1;Tlr1;Tlr5;Il1b;Mapk11;Pik3cd;Irf5;Tlr9;Casp8;Tlr7;Myd88;Tlr4;Cd80;Cd86;Map2k3;Nfkbia;Map3k8;Ripk1;Ly96;Nfkb1;Akt1;Cd14;Irak4
prerank,KEGG_2019_Mouse__Prostate cancer,-0.5114873820033103,-1.042158218763941,3.571429e-01,1.000000e+00,1.000000e+00,2/97,1.46%,Srd5a2;Mmp3
prerank,KEGG_2019_Mouse__Epstein-Barr virus infection,0.46591588242388166,1.0410587543203074,3.415560e-01,1.000000e+00,1.000000e+00,86/216,16.70%,H2-Eb1;Ccne1;H2-Aa;Ccna2;H2-Ab1;Cxcl10;Oas3;H2-M2;Runx3;Oas1g;Ccna1;H2-M5;Cd40;Itgal;Cd44;H2-Q7;H2-DMb2;Cd3d;E2f1;Cd247;Tap1;Cd3g;Ikbke;Cd3e;Nfkb2;Isg15;Irf7;H2-T22;H2-K1;Stat1;Nfkbie;Oas1a;H2-Q4;Gm11127;B2m;H2-D1;Casp3;Cdk6;H2-Q6;Ccnd1;Vim;H2-DMa;Skp2;Bak1;Bid;H2-DMb1;Relb;H2-T23;Sap30;Map3k14;Bcl2l11;Trp53;Ccnd2;Tapbp;Mapk11;Pik3cd;Jak3;Lyn;H2-M3;Casp8;Myd88;Myc;Apaf1;E2f2;Entpd1;Oas2;Syk;Rbpj;Map2k3;Cdkn1a;Cdk4;Ccne2;Calr;Stat2;H2-Oa;H2-Ob;Nfkbia;Ripk1;Tap2;Nfkb1;Traf2;E2f3;Akt1;H2-Q10;Tyk2;Irak4
prerank,KEGG_2019_Mouse__Prolactin signaling pathway,0.5260244232315594,1.0405798980681726,3.669355e-01,1.000000e+00,1.000000e+00,13/72,12.83%,Prl;Cga;Socs1;Irf1;Tnfsf11;Stat1;Ccnd1;Ccnd2;Esr1;Mapk11;Pik3cd;Cish;Gck
prerank,KEGG_2019_Mouse__Dopaminergic synapse,0.48566060931516797,1.0322702668699277,3.708087e-01,1.000000e+00,1.000000e+00,3/131,1.86%,Gngt1;Calm4;Drd3
prerank,KEGG_2019_Mouse__Oxytocin signaling pathway,0.47411339922793005,1.028187882647649,3.737575e-01,1.000000e+00,1.000000e+00,5/153,5.82%,Calm4;Pla2g4f;Pla2g4d;Mylk2;Pla2g4c
prerank,KEGG_2019_Mouse__Apoptosis,0.4795713229080745,1.0267970912548252,3.770161e-01,1.000000e+00,1.000000e+00,53/141,18.03%,Ngf;Birc5;Ntrk1;Spta1;Gzmb;Prf1;Bcl2a1d;Fasl;Ctsw;Tubal3;Traf1;Lmnb1;Csf2rb2;Casp3;Ctss;Csf2rb;Pidd1;Capn1;Il3ra;Bcl2a1c;Bak1;Bid;Map3k14;Ctsc;Birc3;Bcl2l11;Pmaip1;Bcl2a1a;Bcl2a1b;Trp53;Bok;Daxx;Pik3cd;Ctsh;Casp8;Apaf1;Actb;Casp2;Casp6;Parp1;Nfkbia;Eif2s1;Ripk1;Nfkb1;Traf2;Akt1;Nras;Ctsz;Tradd;Tuba1c;Casp12;Ikbkb;Bax
prerank,KEGG_2019_Mouse__Caffeine metabolism,-0.7052393895090323,-1.0106621939928384,5.052083e-01,1.000000e+00,1.000000e+00,4/6,25.48%,Uox;Xdh;Nat1;Nat3
prerank,KEGG_2019_Mouse__Glycerophospholipid metabolism,0.4952478226826147,1.0097113163102684,4.288499e-01,1.000000e+00,1.000000e+00,7/95,7.12%,Pla2g4f;Pla2g4d;Pla2g2f;Chat;Pla2g4c;Pla2g2e;Phospho1
prerank,KEGG_2019_Mouse__beta-Alanine metabolism,-0.5885845338632926,-1.005058295338676,4.767442e-01,1.000000e+00,1.000000e+00,10/32,15.61%,Aldh3b3;Cndp1;Aldh1a3;Dpyd;Gadl1;Aldh6a1;Ehhadh;Carns1;Aldh2;Upb1
prerank,KEGG_2019_Mouse__Glycosaminoglycan degradation,-0.6246904089955446,-1.0049834290955382,5.205993e-01,1.000000e+00,1.000000e+00,2/21,0.86%,Hpse2;Hyal6
prerank,KEGG_2019_Mouse__Vascular smooth muscle contraction,0.4753112768096093,1.0043855010838851,4.377593e-01,1.000000e+00,1.000000e+00,7/138,4.37%,Calm4;Nppb;Pla2g4f;Pla2g4d;Pla2g2f;Avp;Mylk2
prerank,KEGG_2019_Mouse__Human immunodeficiency virus 1 infection,0.44773193934745287,1.0033360243377376,4.008016e-01,1.000000e+00,1.000000e+00,65/228,16.75%,Gngt1;Calm4;Ccnb1;Cdc25c;Ccnb2;H2-M2;Cd4;Cdk1;H2-M5;Chek1;Fasl;Ap1s3;H2-Q7;Cd3d;Cd247;Tap1;Cd3g;Cd3e;Apobec3;H2-T22;H2-K1;H2-Q4;Gm11127;Wee1;B2m;H2-D1;Samhd1;Casp3;H2-Q6;Ccr5;Rac2;Cxcr4;Cgas;Bak1;Bid;H2-T23;Tnfrsf1b;Gng2;Tapbp;Gngt2;Mapk11;Bst2;Pik3cd;Tmem173;H2-M3;Casp8;Myd88;Gnb4;Nfatc4;Tlr4;Gng3;Ap1s1;Map2k3;Nfatc2;Calr;Pak3;Nfkbia;Ripk1;Tap2;Nfkb1;Traf2;Akt1;H2-Q10;Irak4;Nras
prerank,KEGG_2019_Mouse__Ether lipid metabolism,0.549384404316181,1.0030438633721663,4.440079e-01,1.000000e+00,1.000000e+00,5/45,6.76%,Pla2g4f;Pla2g4d;Pla2g2f;Pla2g4c;Pla2g2e
prerank,KEGG_2019_Mouse__Arginine and proline metabolism,-0.5361226568420713,-1.0020636703104064,4.613861e-01,1.000000e+00,1.000000e+00,14/49,14.76%,Agmat;Cndp1;Ckmt2;Ckmt1;Dao;Nos1;Hoga1;Sat2;Maob;P4ha2;Amd1;Azin2;Carns1;Aldh2
prerank,KEGG_2019_Mouse__cGMP-PKG signaling pathway,0.45893206173245893,1.0013487289729361,4.124748e-01,1.000000e+00,1.000000e+00,10/170,8.17%,Gata4;Calm4;Nppb;Prkg2;Mylk2;Oprd1;Slc25a31;Atp1b4;Creb3l3;Atp2a1
prerank,KEGG_2019_Mouse__p53 signaling pathway,0.5156142858065058,0.9989518329775442,4.464286e-01,1.000000e+00,1.000000e+00,25/71,16.45%,Ccnb1;Ccne1;Ccnb2;Rrm2;Cdk1;Chek1;Cdkn2a;Gtse1;Casp3;Cdk6;Pidd1;Ccnd1;Bid;Pmaip1;Trp53;Ccnd2;Casp8;Apaf1;Thbs1;Cdkn1a;Cdk4;Ccne2;Shisa5;Sesn2;Ccng2
prerank,KEGG_2019_Mouse__Base excision repair,0.5838301456074318,0.9983692281203618,4.922481e-01,1.000000e+00,1.000000e+00,18/33,22.04%,Pole;Pole2;Neil3;Ung;Fen1;Pold1;Lig1;Apex1;Parp1;Pold4;Poll;Xrcc1;Tdg;Pold2;Parp3;Pcna;Apex2;Pole3
prerank,KEGG_2019_Mouse__Arginine biosynthesis,-0.6124471720024115,-0.9946047300077923,5.120482e-01,1.000000e+00,1.000000e+00,1/19,1.97%,Cps1
prerank,KEGG_2019_Mouse__RNA degradation,0.49998133406861867,0.9910130599466843,4.455067e-01,1.000000e+00,1.000000e+00,1/81,0.35%,Pabpc6
prerank,KEGG_2019_Mouse__Cardiac muscle contraction,-0.49721941937620734,-0.989591540529272,4.487705e-01,1.000000e+00,1.000000e+00,48/74,29.69%,Cox8c;Cox8b;Cox6b2;Cox7a1;Atp1a4;Cacna2d3;Myh7;Myl4;Ryr2;Cacnb4;Cacng5;Cox7b2;Atp1b1;Cox6a2;Cacng2;Cacna1d;Cacna2d2;Myl2;Tpm2;Atp1a3;Cox6a1;Cox8a;Cox6c;Uqcr10;Cacng7;Atp1a1;Cacng3;Slc9a6;Uqcr11;Cacnb2;Atp1a2;Cacnb1;Cox7a2;Myh6;Cyc1;Fxyd2;Uqcrc1;Cacna2d1;Cox4i1;Atp1b2;Atp2a2;Cox7c;Cacng8;Uqcrc2;Cox5b;Cacng4;Uqcrb;Cox7b
prerank,KEGG_2019_Mouse__Viral carcinogenesis,0.44594029926616946,0.9891036051397668,4.563107e-01,1.000000e+00,1.000000e+00,84/219,18.68%,Ccr4;Ccne1;Ccna2;Hist1h2bk;Scin;H2-M2;Cdk1;Ccna1;H2-M5;Chek1;Cdc20;Hist1h2bh;Hist1h2bm;Cdkn2a;Hist1h4n;H2-Q7;Creb3l3;Ccr8;Hist1h4b;Traf1;Hist1h2bj;C3;Nfkb2;Irf7;Hist1h2br;H2-T22;H2-K1;Hist1h2bn;H2-Q4;Gm11127;H2-D1;Casp3;Cdk6;Ccr3;Hist1h4a;Hist1h4f;Hist1h2bg;H2-Q6;Hist1h4m;Ccr5;Hist1h2bb;Ccnd1;Skp2;Bak1;H2-T23;Pmaip1;Trp53;Ccnd2;Rbl1;Hist1h2bp;Hist1h2bf;Pik3cd;Jak3;Lyn;H2-M3;Hist4h4;Actn1;Hist1h2bl;Casp8;Rel;Syk;Rbpj;Cdkn1a;Cdk4;Ccne2;Nfkbia;Hist2h2bb;Kat2a;Nfkb1;Srf;Traf2;H2-Q10;Snd1;Nras;Mapkapk2;Tradd;Ywhah;Bax;Gtf2h4;Sp100;Hist1h4d;Hist1h4c;Traf3;Ltbr
prerank,KEGG_2019_Mouse__Glioma,0.5068619919678051,0.9879886490805851,4.634146e-01,1.000000e+00,1.000000e+00,17/75,16.75%,Calm4;Cdkn2a;E2f1;Cdk6;Pdgfra;Ccnd1;Bak1;Trp53;Pik3cd;E2f2;Cdkn1a;Cdk4;Shc1;Camk1g;E2f3;Akt1;Nras
prerank,KEGG_2019_Mouse__Collecting duct acid secretion,0.5974631307122311,0.9863733255680652,5.113872e-01,1.000000e+00,1.000000e+00,2/27,2.00%,Atp6v1b1;Atp6v1g3
prerank,KEGG_2019_Mouse__Transcriptional misregulation in cancer,0.44228257086282574,0.9824293896685249,4.810379e-01,1.000000e+00,1.000000e+00,54/179,15.24%,Hist1h3h;Hmga2;Hoxa10;Hoxa9;Ntrk1;Gzmb;Il2rb;Ccna1;Bcl2a1d;Hist1h3b;Hist1h3c;Il1r2;Flt3;Cd40;Hist1h3f;Runx2;Hist1h3g;Ptcra;Pax7;Six4;Met;Hist1h3d;Traf1;Pparg;Itgb7;Nupr1;Cdkn2c;Hist1h3e;Hist1h3i;Six1;Bcl2a1c;Bak1;Csf1r;Birc3;Bcl2a1a;Bcl2a1b;Trp53;Spi1;Ccnd2;Fcgr1;Cebpb;Pml;Hist2h3b;Runx1;Myc;Bcl11b;Cd86;Nsd2;Rel;Hist1h3a;Nr4a3;Cdkn1a;Cebpa;Etv6
prerank,KEGG_2019_Mouse__Circadian rhythm,-0.5765654390842853,-0.9801454363475837,5.089109e-01,1.000000e+00,1.000000e+00,20/30,35.70%,Prkag3;Rorc;Prkaa2;Per2;Nr1d1;Per3;Npas2;Cry2;Bhlhe41;Rora;Bhlhe40;Fbxl3;Clock;Cry1;Skp1a;Prkag1;Rorb;Prkab2;Btrc;Prkaa1
prerank,KEGG_2019_Mouse__Influenza A,0.4489145679883257,0.978487141992465,4.687500e-01,1.000000e+00,1.000000e+00,55/165,16.70%,1810009J06Rik;Gm10334;Nxf3;Il12b;Ccl5;Prss2;H2-Eb1;Ciita;H2-Aa;H2-Ab1;Cxcl10;Oas3;Tmprss4;Oas1g;Fasl;Ifng;H2-DMb2;Ikbke;Kpna2;Irf7;Casp1;Ccl2;Stat1;Oas1a;Nxf2;H2-DMa;H2-DMb1;Rnasel;Il1b;Pycard;Mapk11;Pik3cd;Pml;Rsad2;Tlr7;Myd88;Ifngr1;Socs3;Cpsf4;Tlr4;Ccl12;Oas2;Actb;Map2k3;Stat2;H2-Oa;H2-Ob;Nfkbia;Ifngr2;Eif2s1;Nfkb1;Hspa1b;Akt1;Tyk2;Irak4
prerank,KEGG_2019_Mouse__Bacterial invasion of epithelial cells,0.49918865184847755,0.9745243058468879,4.767677e-01,1.000000e+00,1.000000e+00,20/74,18.07%,Sept12;Met;Itga5;Sept6;Hcls1;Pik3cd;Arpc1b;Fn1;Sept9;Arhgap10;Actb;Was;Arpc3;Shc1;Wasf2;Sept11;Sept3;Arpc2;Itgb1;Arpc4
prerank,KEGG_2019_Mouse__Retinol metabolism,0.4838274379466766,0.9677252076730425,5.258964e-01,1.000000e+00,1.000000e+00,8/91,5.94%,Ugt1a9;Cyp2c23;Cyp26c1;Cyp2a4;Cyp2c65;Adh7;Ugt1a2;Rdh1
prerank,KEGG_2019_Mouse__alpha-Linolenic acid metabolism,0.5909026797195907,0.9624457914632218,5.627615e-01,1.000000e+00,1.000000e+00,5/23,6.76%,Pla2g4f;Pla2g4d;Pla2g2f;Pla2g4c;Pla2g2e
prerank,KEGG_2019_Mouse__Pentose phosphate pathway,0.5748828787548347,0.9624455478369754,5.442765e-01,1.000000e+00,1.000000e+00,1/32,1.32%,G6pd2
prerank,KEGG_2019_Mouse__Measles,0.4540745646297409,0.9619302197459415,5.333333e-01,1.000000e+00,1.000000e+00,57/142,18.64%,Il12b;Ccne1;Oas3;Il2rb;Oas1g;Il2rg;Il2ra;Fasl;Cd3d;Cd3g;Ikbke;Cd3e;Cd28;Irf7;Stat1;Oas1a;Casp3;Cdk6;Ccnd1;Bak1;Bid;Il1b;Trp53;Ccnd2;Cd209c;Pik3cd;Jak3;Tlr9;Fcgr2b;Casp8;Tlr7;Myd88;Msn;Apaf1;Tlr4;Oas2;Cdk4;Ccne2;Stat2;Nfkbia;Rack1;Eif2s1;Slamf1;Nfkb1;Hspa1b;Akt1;Cblb;Tyk2;Irak4;Ddx58;Tradd;Ifih1;Ikbkb;Bax;Tlr2;Hspa8;Traf3
prerank,KEGG_2019_Mouse__Galactose metabolism,0.5637559756414864,0.956561221103708,5.463918e-01,1.000000e+00,1.000000e+00,3/32,6.64%,Sis;G6pc;Akr1b8
prerank,KEGG_2019_Mouse__B cell receptor signaling pathway,0.48948427711422265,0.9557375410815884,5.395538e-01,1.000000e+00,1.000000e+00,29/70,19.37%,Cd72;Card11;Ifitm1;Nfkbie;Rac2;Pirb;Ptpn6;Cd79b;Pik3ap1;Pik3cd;Lyn;Fcgr2b;Inpp5d;Vav1;Syk;Malt1;Dapp1;Nfatc2;Nfkbia;Nfkb1;Akt1;Nras;Plcg2;Ikbkb;Blnk;Vav2;Nfatc1;Grb2;Bcl10
prerank,KEGG_2019_Mouse__mTOR signaling pathway,0.44413640796858683,0.9552320056705448,5.381605e-01,1.000000e+00,1.000000e+00,3/154,2.68%,Atp6v1b1;Atp6v1g3;Wnt1
